File,Function Name,Line Start,Line End,Function Type
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,goodG2B2,153,177,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,goodB2G1,58,89,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,bad,26,51,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,good,179,185,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,goodB2G2,92,118,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_class_13.cpp,goodG2B1,121,150,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_32.c,CWE476_NULL_Pointer_Dereference__char_32_bad,24,41,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_32.c,CWE476_NULL_Pointer_Dereference__char_32_good,94,98,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_32.c,goodB2G,68,92,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_32.c,goodG2B,48,65,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodB2G2Sink,86,100,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodB2G1,76,83,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,CWE476_NULL_Pointer_Dereference__struct_21_good,135,140,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodB2G1Sink,55,74,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,badSink,27,34,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,CWE476_NULL_Pointer_Dereference__struct_21_bad,36,43,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodG2B,121,133,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodB2G2,102,109,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__struct_21.c,goodG2BSink,112,119,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66a.c,CWE476_NULL_Pointer_Dereference__int_66_bad,27,36,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66a.c,goodB2G,61,69,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66a.c,goodG2B,45,56,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66a.c,CWE476_NULL_Pointer_Dereference__int_66_good,71,75,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,staticReturnsFalse,28,31,OTHER
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08_good,88,92,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,good2,74,86,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,staticReturnsTrue,23,26,OTHER
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08_bad,35,47,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,good1,54,71,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_31.cpp,bad,31,55,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_31.cpp,goodB2G,89,109,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_31.cpp,goodG2B,62,86,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_31.cpp,good,111,115,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_07.c,CWE252_Unchecked_Return_Value__char_puts_07_bad,35,42,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_07.c,good2,67,77,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_07.c,good1,49,64,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_07.c,CWE252_Unchecked_Return_Value__char_puts_07_good,79,83,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__char_ncat_51b.c,CWE665_Improper_Initialization__char_ncat_51b_goodG2BSink,44,56,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__char_ncat_51b.c,CWE665_Improper_Initialization__char_ncat_51b_badSink,25,37,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_16.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_16_bad,26,40,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_16.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_16_good,66,69,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_16.c,good1,47,64,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_73a.cpp,bad,32,43,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_73a.cpp,goodB2G,52,62,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_char_73a.cpp,good,64,67,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_13.c,CWE252_Unchecked_Return_Value__char_rename_13_good,77,81,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_13.c,good2,65,75,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_13.c,good1,47,62,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_13.c,CWE252_Unchecked_Return_Value__char_rename_13_bad,33,40,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_15.c,CWE398_Poor_Code_Quality__empty_else_15_bad,20,44,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_15.c,good2,79,104,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_15.c,good1,51,76,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_15.c,CWE398_Poor_Code_Quality__empty_else_15_good,106,110,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_15.c,CWE252_Unchecked_Return_Value__char_rename_15_bad,33,46,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_15.c,CWE252_Unchecked_Return_Value__char_rename_15_good,90,94,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_15.c,good2,72,88,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_15.c,good1,53,69,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_15.cpp,bad,23,40,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_15.cpp,good2,74,98,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_15.cpp,good1,47,71,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_15.cpp,good,100,104,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,goodB2GSink,65,76,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,CWE476_NULL_Pointer_Dereference__long_44_bad,30,39,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,CWE476_NULL_Pointer_Dereference__long_44_good,87,91,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,badSink,24,28,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,goodB2G,78,85,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,goodG2B,52,62,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__long_44.c,goodG2BSink,46,50,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_34.c,CWE476_NULL_Pointer_Dereference__wchar_t_34_bad,30,43,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_34.c,goodB2G,66,86,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_34.c,goodG2B,50,63,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_34.c,CWE476_NULL_Pointer_Dereference__wchar_t_34_good,88,92,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__char_ncat_82_goodG2B.cpp,action,24,36,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_sscanf_15.c,CWE252_Unchecked_Return_Value__char_sscanf_15_good,101,105,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_sscanf_15.c,good2,77,99,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_sscanf_15.c,good1,52,74,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_sscanf_15.c,CWE252_Unchecked_Return_Value__char_sscanf_15_bad,26,45,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_31.c,CWE476_NULL_Pointer_Dereference__char_31_good,79,83,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_31.c,CWE476_NULL_Pointer_Dereference__char_31_bad,24,36,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_31.c,goodB2G,58,77,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_31.c,goodG2B,43,55,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66b.c,CWE476_NULL_Pointer_Dereference__int_66b_goodG2BSink,37,42,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66b.c,CWE476_NULL_Pointer_Dereference__int_66b_badSink,24,30,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int_66b.c,CWE476_NULL_Pointer_Dereference__int_66b_goodB2GSink,45,57,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_66a.c,CWE404_Improper_Resource_Shutdown__freopen_w32_close_66_bad,24,35,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_66a.c,CWE404_Improper_Resource_Shutdown__freopen_w32_close_66_good,56,59,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_66a.c,goodB2G,44,54,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_83_goodG2B.cpp,CWE563_Unused_Variable__unused_value_int_83_goodG2B,24,30,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_83_goodG2B.cpp,~CWE563_Unused_Variable__unused_value_int_83_goodG2B,32,37,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_64b.c,CWE416_Use_After_Free__malloc_free_wchar_t_64b_badSink,24,33,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_64b.c,CWE416_Use_After_Free__malloc_free_wchar_t_64b_goodG2BSink,40,49,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_wchar_t_64b.c,CWE416_Use_After_Free__malloc_free_wchar_t_64b_goodB2GSink,52,62,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G,24,30,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G,32,44,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_ncat_84_goodG2B.cpp,~CWE665_Improper_Initialization__wchar_t_ncat_84_goodG2B,30,42,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_ncat_84_goodG2B.cpp,CWE665_Improper_Initialization__wchar_t_ncat_84_goodG2B,23,28,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_15.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_15_good,101,105,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_15.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_15_bad,26,45,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_15.c,good2,77,99,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_15.c,good1,52,74,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_14.c,CWE398_Poor_Code_Quality__empty_else_14_good,93,97,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_14.c,good2,72,91,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_14.c,CWE398_Poor_Code_Quality__empty_else_14_bad,20,38,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__empty_else_14.c,good1,45,69,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09_good,75,79,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09_bad,22,34,BAD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,good2,61,73,GOOD
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument/CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_09.c,good1,41,58,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_14.c,CWE252_Unchecked_Return_Value__char_rename_14_bad,33,40,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_14.c,good2,65,75,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_14.c,good1,47,62,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_rename_14.c,CWE252_Unchecked_Return_Value__char_rename_14_good,77,81,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,staticReturnsFalse,36,39,OTHER
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,CWE252_Unchecked_Return_Value__char_puts_08_bad,43,50,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,CWE252_Unchecked_Return_Value__char_puts_08_good,87,91,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,good2,75,85,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,staticReturnsTrue,31,34,OTHER
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__char_puts_08.c,good1,57,72,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_struct_84a.cpp,bad,25,30,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_struct_84a.cpp,goodB2G,37,42,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_struct_84a.cpp,good,44,47,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52b.c,CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52b_goodB2GSink,38,41,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52b.c,CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52b_badSink,26,29,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_04.c,CWE758_Undefined_Behavior__long_alloca_use_04_bad,26,36,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_04.c,CWE758_Undefined_Behavior__long_alloca_use_04_good,83,87,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_04.c,good2,66,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_04.c,good1,43,63,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_fclose_54c.c,CWE404_Improper_Resource_Shutdown__open_fclose_54c_badSink,33,36,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_fclose_54c.c,CWE404_Improper_Resource_Shutdown__open_fclose_54c_goodB2GSink,45,48,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_18.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_18_bad,26,38,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_18.c,good1,45,60,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_sscanf_18.c,CWE252_Unchecked_Return_Value__wchar_t_sscanf_18_good,62,65,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_51b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_51b_badSink,23,27,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_51b.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_51b_goodB2GSink,33,40,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_char_17.c,CWE416_Use_After_Free__malloc_free_char_17_bad,24,44,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_char_17.c,goodB2G,51,72,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_char_17.c,goodG2B,75,94,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_char_17.c,CWE416_Use_After_Free__malloc_free_char_17_good,96,100,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_char_84_goodG2B.cpp,~CWE563_Unused_Variable__unused_value_char_84_goodG2B,32,37,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_char_84_goodG2B.cpp,CWE563_Unused_Variable__unused_value_char_84_goodG2B,24,30,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputs_14.c,CWE252_Unchecked_Return_Value__wchar_t_fputs_14_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputs_14.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputs_14.c,good1,38,53,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_fputs_14.c,CWE252_Unchecked_Return_Value__wchar_t_fputs_14_bad,24,31,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_14.c,goodB2G1,43,63,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_14.c,CWE404_Improper_Resource_Shutdown__freopen_w32_close_14_good,83,87,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_14.c,CWE404_Improper_Resource_Shutdown__freopen_w32_close_14_bad,21,36,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32_close_14.c,goodB2G2,66,81,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,goodG2B2,110,125,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,goodB2G1,50,68,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,CWE563_Unused_Variable__unused_value_long_06_bad,29,43,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,CWE563_Unused_Variable__unused_value_long_06_good,127,133,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,goodB2G2,71,84,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_06.c,goodG2B1,87,107,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_alloca_use_09.c,CWE758_Undefined_Behavior__struct_alloca_use_09_bad,20,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_alloca_use_09.c,CWE758_Undefined_Behavior__struct_alloca_use_09_good,82,86,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_alloca_use_09.c,good2,63,80,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_alloca_use_09.c,good1,38,60,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,CWE416_Use_After_Free__return_freed_ptr_11_good,126,130,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,helperBad,18,40,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,good2,110,124,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,CWE416_Use_After_Free__return_freed_ptr_11_bad,67,81,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,good1,88,107,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__return_freed_ptr_11.c,helperGood,42,63,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_01.cpp,bad,23,31,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_01.cpp,good1,37,50,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_01.cpp,good,52,55,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_73b.cpp,goodB2GSink,54,62,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_73b.cpp,badSink,38,47,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_14.cpp,bad,23,35,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_14.cpp,good2,68,86,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_14.cpp,good1,42,65,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_new_use_14.cpp,good,88,92,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52a.c,CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52_good,66,69,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52a.c,CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52_bad,26,40,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__w32CreateFile_fclose_52a.c,goodB2G,50,64,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_putc_09.c,CWE252_Unchecked_Return_Value__wchar_t_putc_09_bad,24,31,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_putc_09.c,CWE252_Unchecked_Return_Value__wchar_t_putc_09_good,68,72,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_putc_09.c,good2,56,66,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_putc_09.c,good1,38,53,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_03.c,CWE758_Undefined_Behavior__long_alloca_use_03_good,77,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_03.c,CWE758_Undefined_Behavior__long_alloca_use_03_bad,20,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_03.c,good2,60,75,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_03.c,good1,37,57,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,goodB2GSink,68,81,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,CWE476_NULL_Pointer_Dereference__wchar_t_45_bad,36,43,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,CWE476_NULL_Pointer_Dereference__wchar_t_45_good,92,96,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,badSink,28,34,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,goodB2G,83,90,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,goodG2B,58,65,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_45.c,goodG2BSink,50,56,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_fclose_54b.c,CWE404_Improper_Resource_Shutdown__open_fclose_54b_badSink,33,36,BAD
